pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,most_freq_imp,no_samp,no_sel,min_max_scale",20,"(1, 9)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",20,"(1, 9)",42505,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",20,"(1, 9)",42505,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_sel,min_max_scale,no_samp",20,"(1, 9)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",20,"(1, 9)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",20,"(1, 9)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",20,"(1, 9)",42505,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_samp,max_abs_scale,no_sel",20,"(1, 9)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"loo_enc,mean_imp,max_abs_scale,under_samp,k_best_sel",0,"(2, 8)",42505,0.1998225772942776,1.5748278242250864,0.2004628154940936,0.3499025537535039,0.3415094180394273,0.3355567313804072,0.3595522211720225,0.3477828893951312,0.3415094180394273
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0,"(2, 8)",42505,0.1953688176531067,1.5688121834776247,0.1870675320965671,0.3356632427274824,0.3291986196319018,0.3199048121241762,0.3549995739604635,0.3379211667839204,0.3291986196319018
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",0,"(2, 8)",42505,0.180848946898703,1.5200755677126754,0.1572679326720042,0.2934859856477378,0.2966193762781184,0.2830282468979232,0.3279418029993183,0.3062134731359943,0.2966193762781186
"loo_enc,most_freq_imp,under_samp,min_max_scale,no_sel",0,"(2, 8)",42505,0.1129454562168947,1.3230152510833293,0.035743149569704,0.0969297155220445,0.1377620341614905,0.0740862585302519,0.2125008439103429,0.1488876586739693,0.1377620341614905
"loo_enc,median_imp,under_samp,min_max_scale,no_sel",0,"(2, 8)",42505,0.190165499636967,1.5457861895562726,0.1842624124583808,0.3229637289038611,0.3213104239805562,0.3123693792504633,0.3451044761004591,0.3291408537172263,0.3213104239805562
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,mean_imp,k_best_sel,quant_scale,under_samp",0,"(2, 8)",42505,0.1884169902996042,1.485106535025334,0.1852290379625706,0.3260203386912457,0.340030465163381,0.3445759985435032,0.3253822913853632,0.3351206976460511,0.340030465163381
"woe_enc,mean_imp,no_scale,over_samp,no_sel",0,"(2, 8)",42505,0.186751352039203,1.5224202689080917,0.1871823172834762,0.318375879067085,0.3283081970006817,0.3219671877216949,0.3461166496250851,0.3342632794275315,0.3283081970006818
"target_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0,"(2, 8)",42505,0.117489932914727,1.3526724958218828,0.0521307682220351,0.1200949028596189,0.168484790388548,0.0973338786484796,0.2568294137695977,0.1848152522454882,0.168484790388548
"onehot_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",0,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"loo_enc,most_freq_imp,no_sel,under_samp,min_max_scale",1,"(2, 8)",42505,0.1107979348594327,1.31581450592669,0.0349372779404252,0.0948300927313188,0.1374814339724547,0.0736545555298548,0.2123236227383202,0.1486012940789871,0.1374814339724546
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",1,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",1,"(2, 8)",42505,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",1,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",1,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"loo_enc,most_freq_imp,under_samp,min_max_scale,no_sel",1,"(2, 8)",42505,0.1129454562168947,1.3230152510833293,0.035743149569704,0.0969297155220445,0.1377620341614905,0.0740862585302519,0.2125008439103429,0.1488876586739693,0.1377620341614905
"onehot_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",1,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"woe_enc,mean_imp,min_max_scale,no_sel,over_samp",1,"(2, 8)",42505,0.1940735163137845,1.550989970251048,0.1997048422600676,0.3350287102548304,0.33236728868439,0.32618160253833,0.3501640252215404,0.3383923456265241,0.33236728868439
"target_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",1,"(2, 8)",42505,0.1189924989456698,1.3566104834459938,0.0516187569950741,0.1279247261313543,0.1823521469079124,0.1160254138700708,0.268701053200108,0.1995841274202408,0.1823521469079124
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",1,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",2,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"onehot_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",2,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",2,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,under_samp,min_max_scale,no_sel",2,"(2, 8)",42505,0.1115416765705194,1.3175739267986422,0.0361790847456971,0.0943243272624208,0.1352809377531731,0.0717254555818417,0.2094669862273831,0.1461187951663925,0.135280937753173
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",2,"(2, 8)",42505,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",2,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,no_sel,under_samp,min_max_scale",2,"(2, 8)",42505,0.1107979348594327,1.31581450592669,0.0349372779404252,0.0948300927313188,0.1374814339724547,0.0736545555298548,0.2123236227383202,0.1486012940789871,0.1374814339724546
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",2,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",2,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,under_samp,min_max_scale,no_sel",2,"(2, 8)",42505,0.1129454562168947,1.3230152510833293,0.035743149569704,0.0969297155220445,0.1377620341614905,0.0740862585302519,0.2125008439103429,0.1488876586739693,0.1377620341614905
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",3,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",3,"(2, 8)",42505,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",3,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",3,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",3,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",3,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,no_sel,under_samp,min_max_scale",3,"(2, 8)",42505,0.1107979348594327,1.31581450592669,0.0349372779404252,0.0948300927313188,0.1374814339724547,0.0736545555298548,0.2123236227383202,0.1486012940789871,0.1374814339724546
"ordinal_enc,most_freq_imp,under_samp,min_max_scale,no_sel",3,"(2, 8)",42505,0.1115416765705194,1.3175739267986422,0.0361790847456971,0.0943243272624208,0.1352809377531731,0.0717254555818417,0.2094669862273831,0.1461187951663925,0.135280937753173
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",3,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",3,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"loo_enc,most_freq_imp,no_samp,min_max_scale,no_sel",4,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",4,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",4,"(2, 8)",42505,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",4,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",4,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",4,"(2, 8)",42505,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",4,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",4,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",4,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",4,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",5,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",5,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",5,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",5,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",5,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,no_samp,min_max_scale,no_sel",5,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",5,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",5,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",5,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",5,"(2, 8)",42505,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",6,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",6,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",6,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,no_samp,min_max_scale,no_sel",6,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",6,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",6,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",6,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",6,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",6,"(2, 8)",42505,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",6,"(2, 8)",42505,0.1255336654337451,2.361612314278518,0.1672227596968501,0.2510584754384376,0.2968834933864828,0.3892931392931398,0.6826897110450993,0.5823707126355081,0.3924014335729922
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",7,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",7,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",7,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",7,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",7,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",7,"(2, 8)",42505,0.1255336654337451,2.361612314278518,0.1672227596968501,0.2510584754384376,0.2968834933864828,0.3892931392931398,0.6826897110450993,0.5823707126355081,0.3924014335729922
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",7,"(2, 8)",42505,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"loo_enc,most_freq_imp,no_samp,min_max_scale,no_sel",7,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",7,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",7,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",8,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",8,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",8,"(2, 8)",42505,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",8,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",8,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",8,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",8,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",8,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",8,"(2, 8)",42505,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"loo_enc,most_freq_imp,no_samp,min_max_scale,no_sel",8,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",9,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",9,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"loo_enc,most_freq_imp,no_samp,min_max_scale,no_sel",9,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",9,"(2, 8)",42505,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"ordinal_enc,most_freq_imp,no_sel,no_samp,min_max_scale",9,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",9,"(2, 8)",42505,0.0764045220989944,1.3711354521297212,0.0469447202075704,0.0540817618122963,0.0885124116687805,0.0173512747875352,0.2506076154469348,0.1496859200245134,0.1286439576893841
"loo_enc,most_freq_imp,no_sel,no_samp,min_max_scale",9,"(2, 8)",42505,0.0772835047282952,1.378292847503374,0.0511535329647592,0.0577885766815356,0.0886030077912663,0.0156416637042302,0.252227923305428,0.1500920810313075,0.1291132799894557
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",9,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",9,"(2, 8)",42505,0.075648952548723,1.3651424789267048,0.0451081729164778,0.0520143432263019,0.0889653922812102,0.0197670314154605,0.250067512827437,0.1502447980416157,0.1288510706604809
"ordinal_enc,most_freq_imp,no_scale,no_samp,no_sel",9,"(2, 8)",42505,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"ordinal_enc,most_freq_imp,no_samp,min_max_scale,no_sel",10,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",10,"(2, 8)",42505,0.0762660179438699,1.370462667315134,0.0469447202075704,0.0538646536924525,0.0884218155462945,0.0170031880977683,0.2506076154469348,0.1495556236592091,0.1285757913635492
