pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,mean_imp,norm_scale,no_samp,no_sel",13,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",13,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",13,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,k_best_sel",13,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,no_sel",13,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_sel,no_samp,norm_scale",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,k_best_sel",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",14,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"target_enc,mean_imp,norm_scale,no_samp,no_sel",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,k_best_sel,no_samp,norm_scale",14,0.0,55303,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"woe_enc,mean_imp,norm_scale,no_samp,no_sel",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",14,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,k_best_sel,no_samp,norm_scale",14,0.0,55303,0.0526315789473684,-1.0,0.9051262433052808,0.9337845151246442,0.3232469650298965,0.3503325942350334,0.9208749662435872,0.858931150698121,0.4712077626037291
"target_enc,mean_imp,norm_scale,no_samp,no_sel",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",15,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"count_enc,mean_imp,no_sel,no_samp,norm_scale",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,k_best_sel",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,k_best_sel,no_samp,norm_scale",15,0.0,55303,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"woe_enc,mean_imp,norm_scale,no_samp,no_sel",15,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,k_best_sel,no_samp,norm_scale",15,0.0,55303,0.0526315789473684,-1.0,0.9051262433052808,0.9337845151246442,0.3232469650298965,0.3503325942350334,0.9208749662435872,0.858931150698121,0.4712077626037291
"target_enc,median_imp,no_sel,no_samp,norm_scale",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,norm_scale,no_samp,no_sel",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,k_best_sel",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_sel,no_samp,norm_scale",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,mean_imp,norm_scale,no_samp,no_sel",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,k_best_sel,no_samp,norm_scale",16,0.0,55303,0.0526315789473684,-1.0,0.9051262433052808,0.9337845151246442,0.3232469650298965,0.3503325942350334,0.9208749662435872,0.858931150698121,0.4712077626037291
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",16,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"count_enc,median_imp,no_sel,no_samp,norm_scale",16,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_sel,no_samp,norm_scale",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,mean_imp,norm_scale,no_samp,no_sel",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,norm_scale,no_samp,no_sel",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,k_best_sel",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,no_sel,no_samp,norm_scale",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",17,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",17,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"woe_enc,mean_imp,k_best_sel,no_samp,norm_scale",17,0.0,55303,0.0526315789473684,-1.0,0.9051262433052808,0.9337845151246442,0.3232469650298965,0.3503325942350334,0.9208749662435872,0.858931150698121,0.4712077626037291
"target_enc,mean_imp,norm_scale,no_samp,no_sel",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_sel,no_samp,norm_scale",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,norm_scale,no_samp,no_sel",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,no_sel,no_samp,norm_scale",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,k_best_sel",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",18,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",18,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"woe_enc,mean_imp,k_best_sel,no_samp,norm_scale",18,0.0,55303,0.0526315789473684,-1.0,0.9051262433052808,0.9337845151246442,0.3232469650298965,0.3503325942350334,0.9208749662435872,0.858931150698121,0.4712077626037291
"target_enc,mean_imp,norm_scale,no_samp,k_best_sel",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,norm_scale,no_samp,no_sel",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,mean_imp,norm_scale,no_samp,no_sel",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,k_best_sel,no_samp,norm_scale",19,0.0,55303,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"target_enc,median_imp,no_sel,no_samp,norm_scale",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,norm_scale,no_samp,no_sel",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_sel,no_samp,norm_scale",19,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",19,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"woe_enc,median_imp,norm_scale,no_samp,no_sel",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,norm_scale,no_samp,k_best_sel",20,0.0,55303,0.0009695290858725,-1.0,0.999617444529456,1.0009200932485176,0.3361116144229031,0.8888888888888876,0.999729948690252,0.9994612068965534,0.5004103049518063
"target_enc,mean_imp,norm_scale,no_samp,no_sel",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,norm_scale,no_samp,no_sel",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,norm_scale,no_samp,no_sel",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,no_sel,no_samp,norm_scale",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,mean_imp,norm_scale,no_samp,k_best_sel",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,no_sel,no_samp,norm_scale",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_sel,no_samp,norm_scale",20,0.0,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",0,0.001,55303,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",0,0.001,55303,0.1937999848503084,1.5505863078110875,0.2007470802990414,0.334434342446714,0.3306471540558963,0.3242666459383138,0.3488049591002043,0.336766403176269,0.3306471540558963
"ordinal_enc,mean_imp,over_samp,min_max_scale,no_sel",0,0.001,55303,0.1946860735175309,1.5541644407131672,0.2013963073172607,0.3369299344532775,0.3327560497614178,0.3263441525807524,0.351216342876619,0.3390169167640681,0.3327560497614178
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",0,0.001,55303,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"woe_enc,median_imp,no_sel,over_samp,norm_scale",0,0.001,55303,0.5200596156850384,-1.0,0.4149897432065832,0.8619882234497442,0.4376363326516701,0.4389257182146028,0.4271152862985682,0.433083647482771,0.4376363326516701
"ordinal_enc,median_imp,quant_scale,under_samp,k_best_sel",0,0.001,55303,0.1890773677529138,1.54508701200516,0.1548235186250766,0.3128144874218769,0.3077973096138267,0.2970404405643712,0.3342771064002159,0.3161710084660117,0.3077973096138266
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",0,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"ordinal_enc,median_imp,min_max_scale,no_samp,k_best_sel",0,0.001,55303,0.1227263625137667,2.455184012663238,0.1741087581666284,0.2483122402658289,0.2839282478709911,0.3434232250963127,0.6778287874696194,0.5677536231884059,0.3814501810558727
"onehot_enc,median_imp,no_sel,quant_scale,over_samp",0,0.001,55303,0.1801083504434276,1.5158510325687862,0.1543839985724206,0.2906901982702036,0.2947341513292433,0.2815020162838776,0.3250149113837764,0.3039399909156472,0.2947341513292432
"woe_enc,median_imp,min_max_scale,under_samp,no_sel",0,0.001,55303,0.191169005569482,1.5484855192622502,0.1862137439551668,0.3257175168816753,0.322540423305428,0.3139230196779042,0.3456783351336754,0.3301810497530816,0.322540423305428
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",1,0.001,55303,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"ordinal_enc,median_imp,quant_scale,under_samp,k_best_sel",1,0.001,55303,0.1890773677529138,1.54508701200516,0.1548235186250766,0.3128144874218769,0.3077973096138267,0.2970404405643712,0.3342771064002159,0.3161710084660117,0.3077973096138266
"count_enc,median_imp,min_max_scale,under_samp,no_sel",1,0.001,55303,0.1926553465477931,1.5583709597211584,0.1888135688894931,0.328812976601738,0.3237240075614366,0.3142012552713163,0.3493240278152849,0.3322292275191632,0.3237240075614366
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",1,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",1,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,max_abs_scale,no_samp,no_sel",1,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",1,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",1,0.001,55303,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,median_imp,min_max_scale,under_samp,no_sel",1,0.001,55303,0.191169005569482,1.5484855192622502,0.1862137439551668,0.3257175168816753,0.322540423305428,0.3139230196779042,0.3456783351336754,0.3301810497530816,0.322540423305428
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",1,0.001,55303,0.1937999848503084,1.5505863078110875,0.2007470802990414,0.334434342446714,0.3306471540558963,0.3242666459383138,0.3488049591002043,0.336766403176269,0.3306471540558963
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",2,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",2,0.001,55303,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",2,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",2,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,min_max_scale,under_samp,no_sel",2,0.001,55303,0.1926553465477931,1.5583709597211584,0.1888135688894931,0.328812976601738,0.3237240075614366,0.3142012552713163,0.3493240278152849,0.3322292275191632,0.3237240075614366
"target_enc,median_imp,max_abs_scale,no_samp,no_sel",2,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",2,0.001,55303,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"ordinal_enc,median_imp,quant_scale,under_samp,k_best_sel",2,0.001,55303,0.1890773677529138,1.54508701200516,0.1548235186250766,0.3128144874218769,0.3077973096138267,0.2970404405643712,0.3342771064002159,0.3161710084660117,0.3077973096138266
"woe_enc,median_imp,min_max_scale,under_samp,no_sel",2,0.001,55303,0.191169005569482,1.5484855192622502,0.1862137439551668,0.3257175168816753,0.322540423305428,0.3139230196779042,0.3456783351336754,0.3301810497530816,0.322540423305428
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",2,0.001,55303,0.1937999848503084,1.5505863078110875,0.2007470802990414,0.334434342446714,0.3306471540558963,0.3242666459383138,0.3488049591002043,0.336766403176269,0.3306471540558963
"count_enc,median_imp,k_best_sel,no_samp,norm_scale",3,0.001,55303,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"target_enc,mean_imp,max_abs_scale,no_samp,no_sel",3,0.001,55303,0.1224537073985451,2.3023071165672584,0.1630139469396615,0.2439457122999614,0.2956151476716794,0.3855359001040586,0.6810694031866051,0.5800888888888884,0.391045949037065
"count_enc,median_imp,norm_scale,under_samp,no_sel",3,0.001,55303,0.6082098834774491,-1.0,0.3226855394032134,0.853154460658691,0.4311242573588981,0.4407055705720576,0.3502818660545504,0.3989180978560744,0.4311242573588981
"count_enc,mean_imp,k_best_sel,no_samp,min_max_scale",3,0.001,55303,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"woe_enc,mean_imp,norm_scale,no_samp,k_best_sel",3,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",3,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,max_abs_scale,no_samp,no_sel",3,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",3,0.001,55303,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"ordinal_enc,median_imp,quant_scale,under_samp,k_best_sel",3,0.001,55303,0.1890773677529138,1.54508701200516,0.1548235186250766,0.3128144874218769,0.3077973096138267,0.2970404405643712,0.3342771064002159,0.3161710084660117,0.3077973096138266
"woe_enc,median_imp,min_max_scale,under_samp,no_sel",3,0.001,55303,0.191169005569482,1.5484855192622502,0.1862137439551668,0.3257175168816753,0.322540423305428,0.3139230196779042,0.3456783351336754,0.3301810497530816,0.322540423305428
"target_enc,mean_imp,norm_scale,no_samp,no_sel",4,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,max_abs_scale,no_samp,k_best_sel",4,0.001,55303,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"target_enc,mean_imp,max_abs_scale,no_samp,no_sel",4,0.001,55303,0.1224537073985451,2.3023071165672584,0.1630139469396615,0.2439457122999614,0.2956151476716794,0.3855359001040586,0.6810694031866051,0.5800888888888884,0.391045949037065
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",4,0.001,55303,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,median_imp,k_best_sel,no_samp,norm_scale",4,0.001,55303,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",4,0.001,55303,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"target_enc,median_imp,max_abs_scale,no_samp,no_sel",4,0.001,55303,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
