pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,median_imp,k_best_sel,min_max_scale,no_samp",20,"(8, 12)",9359,0.892133702767445,0.056801405154958025,0.7993463794936415,1.6153482788288749,0.1930415263748594,0.2408536585365852,0.2719298245614038,0.256716417910448,0.20791391045920804
"count_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",20,"(8, 12)",9359,0.9118049652827618,0.04881475382462852,0.8311611607670191,1.6863368492760429,0.1975308641975312,0.2469512195121948,0.2777777777777782,0.2626865671641793,0.2126593806921678
"loo_enc,mean_imp,no_samp,min_max_scale,no_sel",0,"(12, 8)",9359,0.8779432381414972,0.055910353505377326,0.8128125369138098,1.5547403621749678,0.1863075196408528,0.22670807453416186,0.2719298245614038,0.25,0.20244942958489132
"count_enc,median_imp,no_sel,under_samp,min_max_scale",0,"(12, 8)",9359,0.8139159959622854,0.16942939485284442,0.6281825855415994,1.4597552377373997,0.2113029970760236,0.2130431339172502,0.20792214912280715,0.2105683830537559,0.2113029970760235
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"target_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",0,"(12, 8)",9359,0.3328310008307114,-1.0,0.4324007935410797,0.6774595542248403,0.338100523679417,0.3150827360677909,0.4004439890710384,0.3606268377030936,0.338100523679417
"count_enc,median_imp,norm_scale,over_samp,no_sel",0,"(12, 8)",9359,0.19941953734535706,-1.0,0.6272395096721441,0.7613874797576141,0.23830259562841524,0.2489632250735812,0.21695696721311486,0.2333477953094919,0.23830259562841524
"onehot_enc,median_imp,quant_scale,k_best_sel,under_samp",0,"(12, 8)",9359,0.8251792222364066,0.17482077776359334,0.6599770642201837,1.5468327130242665,0.2263340643274853,0.23450524283061516,0.21034356725146205,0.2228624152240332,0.2263340643274853
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"woe_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",0,"(12, 8)",9359,0.8953184161432404,0.05661079641282728,0.7895814466275533,1.5975111712239436,0.18518518518518515,0.23100303951367754,0.26023391812865515,0.2459016393442625,0.1993337168056754
"ordinal_enc,median_imp,over_samp,no_sel,min_max_scale",0,"(12, 8)",9359,0.8299484923879512,0.1509085401762725,0.6956692934088342,1.5187974095057004,0.22166723588342432,0.21720042391000266,0.22950819672131145,0.22343906570032848,0.22166723588342432
"target_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",0,"(12, 8)",9359,0.8495616277455302,0.14519069301338128,0.6491723924085521,1.5573690206394943,0.20417580409356734,0.20087226381208867,0.209247076023392,0.2052044494281869,0.20417580409356734
"woe_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",1,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,median_imp,over_samp,no_sel,norm_scale",1,"(12, 8)",9359,0.1998228236401764,-1.0,0.6314617815251568,0.7677798904995159,0.23962602459016394,0.2506365180613374,0.21746926229508198,0.2344519155233716,0.23962602459016394
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",1,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",1,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,k_best_sel,norm_scale,under_samp",1,"(12, 8)",9359,0.20207096585162632,-1.0,0.6237098623853211,0.7606866926762076,0.24853801169590645,0.25302984526853894,0.2392635233918128,0.24630838671650598,0.24853801169590645
"onehot_enc,median_imp,quant_scale,k_best_sel,no_samp",1,"(12, 8)",9359,0.9566724436741778,0.04332755632582327,0.8807339449541297,1.8550929193131047,0.21212121212121232,0.27433628318584075,0.2807017543859654,0.27753303964757714,0.22505033074489456
"target_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",1,"(12, 8)",9359,0.3328310008307114,-1.0,0.4324007935410797,0.6774595542248403,0.338100523679417,0.3150827360677909,0.4004439890710384,0.3606268377030936,0.338100523679417
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",1,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"ordinal_enc,median_imp,over_samp,no_sel,min_max_scale",1,"(12, 8)",9359,0.8299484923879512,0.1509085401762725,0.6956692934088342,1.5187974095057004,0.22166723588342432,0.21720042391000266,0.22950819672131145,0.22343906570032848,0.22166723588342432
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",1,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",2,"(12, 8)",9359,0.20127919930297847,-1.0,0.6188360091743119,0.7528470295581969,0.2462993421052631,0.2508197393597295,0.2370705409356725,0.2440901081489453,0.2462993421052631
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",2,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",2,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"woe_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",2,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,median_imp,no_samp,no_sel,norm_scale",2,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",2,"(12, 8)",9359,0.19749172931599884,-1.0,0.6320191090783469,0.7657330513860389,0.2383025956284153,0.2489028871716884,0.21707081056466304,0.2333692116831649,0.2383025956284153
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",2,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,median_imp,over_samp,no_sel,norm_scale",2,"(12, 8)",9359,0.1998228236401764,-1.0,0.6314617815251568,0.7677798904995159,0.23962602459016394,0.2506365180613374,0.21746926229508198,0.2344519155233716,0.23962602459016394
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",2,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"onehot_enc,median_imp,quant_scale,k_best_sel,no_samp",2,"(12, 8)",9359,0.9566724436741778,0.04332755632582327,0.8807339449541297,1.8550929193131047,0.21212121212121232,0.27433628318584075,0.2807017543859654,0.27753303964757714,0.22505033074489456
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",3,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",3,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,median_imp,over_samp,no_sel,norm_scale",3,"(12, 8)",9359,0.1998228236401764,-1.0,0.6314617815251568,0.7677798904995159,0.23962602459016394,0.2506365180613374,0.21746926229508198,0.2344519155233716,0.23962602459016394
"count_enc,median_imp,no_samp,no_sel,norm_scale",3,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",3,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",3,"(12, 8)",9359,0.20127919930297847,-1.0,0.6188360091743119,0.7528470295581969,0.2462993421052631,0.2508197393597295,0.2370705409356725,0.2440901081489453,0.2462993421052631
"count_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",3,"(12, 8)",9359,0.19749172931599884,-1.0,0.6320191090783469,0.7657330513860389,0.2383025956284153,0.2489028871716884,0.21707081056466304,0.2333692116831649,0.2383025956284153
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",3,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",3,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"onehot_enc,median_imp,quant_scale,k_best_sel,no_samp",3,"(12, 8)",9359,0.9566724436741778,0.04332755632582327,0.8807339449541297,1.8550929193131047,0.21212121212121232,0.27433628318584075,0.2807017543859654,0.27753303964757714,0.22505033074489456
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",4,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",4,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",4,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",4,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",4,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,k_best_sel,norm_scale,under_samp",4,"(12, 8)",9359,0.20207096585162632,-1.0,0.6237098623853211,0.7606866926762076,0.24853801169590645,0.25302984526853894,0.2392635233918128,0.24630838671650598,0.24853801169590645
"count_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",4,"(12, 8)",9359,0.20127919930297847,-1.0,0.6188360091743119,0.7528470295581969,0.2462993421052631,0.2508197393597295,0.2370705409356725,0.2440901081489453,0.2462993421052631
"count_enc,median_imp,no_samp,no_sel,norm_scale",4,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",4,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",4,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,median_imp,no_samp,k_best_sel,norm_scale",5,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",5,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,no_sel,norm_scale",5,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",5,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",5,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",5,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",5,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,under_samp",5,"(12, 8)",9359,0.20207096585162632,-1.0,0.6237098623853211,0.7606866926762076,0.24853801169590645,0.25302984526853894,0.2392635233918128,0.24630838671650598,0.24853801169590645
"woe_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",5,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,median_imp,over_samp,k_best_sel,norm_scale",5,"(12, 8)",9359,0.19613633022958216,-1.0,0.6334777686579415,0.76578946737589,0.2374060792349727,0.24784463337188656,0.2165585154826958,0.23258357294847695,0.23740607923497276
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",6,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,no_sel,norm_scale",6,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,median_imp,no_samp,k_best_sel,norm_scale",6,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",6,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",6,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",6,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",6,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,over_samp,k_best_sel,norm_scale",6,"(12, 8)",9359,0.19613633022958216,-1.0,0.6334777686579415,0.76578946737589,0.2374060792349727,0.24784463337188656,0.2165585154826958,0.23258357294847695,0.23740607923497276
"woe_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",6,"(12, 8)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,k_best_sel,norm_scale,under_samp",6,"(12, 8)",9359,0.20207096585162632,-1.0,0.6237098623853211,0.7606866926762076,0.24853801169590645,0.25302984526853894,0.2392635233918128,0.24630838671650598,0.24853801169590645
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",7,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,over_samp",7,"(12, 8)",9359,0.1987474788136801,-1.0,0.6279669732137457,0.7615473685128912,0.2378899134790528,0.2485861996941917,0.2165300546448088,0.2329358662140762,0.2378899134790528
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",7,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",7,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",7,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",7,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,over_samp,k_best_sel,norm_scale",7,"(12, 8)",9359,0.19613633022958216,-1.0,0.6334777686579415,0.76578946737589,0.2374060792349727,0.24784463337188656,0.2165585154826958,0.23258357294847695,0.23740607923497276
"woe_enc,median_imp,k_best_sel,no_samp,norm_scale",7,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"woe_enc,median_imp,no_samp,k_best_sel,norm_scale",7,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"count_enc,median_imp,no_samp,no_sel,norm_scale",7,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,no_sel,norm_scale",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_sel,norm_scale,no_samp",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,median_imp,k_best_sel,no_samp,norm_scale",8,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",8,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,median_imp,no_samp,k_best_sel,norm_scale",8,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"count_enc,median_imp,k_best_sel,norm_scale,over_samp",8,"(12, 8)",9359,0.1987474788136801,-1.0,0.6279669732137457,0.7615473685128912,0.2378899134790528,0.2485861996941917,0.2165300546448088,0.2329358662140762,0.2378899134790528
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,median_imp,k_best_sel,no_samp,norm_scale",9,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,no_sel,norm_scale",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,no_sel",9,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",9,"(12, 8)",9359,0.8953184161432404,0.05661079641282728,0.7993463794936415,1.6276939578412175,0.19416386083052767,0.2431610942249237,0.2719298245614038,0.2578241430700445,0.208824657271594
"count_enc,median_imp,over_samp,no_sel,norm_scale",9,"(12, 8)",9359,0.1998228236401764,-1.0,0.6314617815251568,0.7677798904995159,0.23962602459016394,0.2506365180613374,0.21746926229508198,0.2344519155233716,0.23962602459016394
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,no_sel,norm_scale",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,over_samp,k_best_sel,norm_scale",10,"(12, 8)",9359,0.19613633022958216,-1.0,0.6334777686579415,0.76578946737589,0.2374060792349727,0.24784463337188656,0.2165585154826958,0.23258357294847695,0.23740607923497276
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,median_imp,k_best_sel,no_samp,norm_scale",10,"(12, 8)",9359,0.1854419410745235,-1.0,0.6146788990825692,0.7535677879714573,0.3030303030303031,0.3560000000000004,0.529239766081872,0.4560810810810808,0.3456763493433037
"count_enc,most_freq_imp,no_samp,norm_scale,no_sel",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,over_samp,no_sel,norm_scale",10,"(12, 8)",9359,0.1998228236401764,-1.0,0.6314617815251568,0.7677798904995159,0.23962602459016394,0.2506365180613374,0.21746926229508198,0.2344519155233716,0.23962602459016394
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",10,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",11,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",11,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,no_sel",11,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,no_sel,norm_scale",11,"(12, 8)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
