pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"loo_enc,mean_imp,quant_scale,no_samp,k_best_sel",0.11318373071528753,0.06999072772410493,0.20155324273443198,0.251,0.21618204804045515,0.11428571428571432,0.16834339369550655,0.3421428571428571,0.862988115449915,18,"(8, 12)",55393
"ordinal_enc,mean_imp,no_scale,no_samp,k_best_sel",0.1345956054230949,0.07496585210221439,0.2771849788614248,0.271,0.23485784919653896,0.11571428571428577,0.17958913187541414,0.3745238095238095,0.8417871077650162,18,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,over_samp,no_sel",0.15140339954067655,0.06396873348687424,0.18725075657648388,0.25,0.2434017595307918,0.2628571428571429,0.2532561505065124,0.25,0.7187355683883624,18,"(8, 12)",55393
"loo_enc,mean_imp,min_max_scale,over_samp,k_best_sel",0.10043116265239366,0.03591262126242534,0.11566587087687782,0.2628571428571429,0.25297619047619047,0.2828571428571428,0.2682215743440234,0.2628571428571429,0.8041177323473975,18,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0.10930341280972422,0.060110270291827445,0.19561149513451923,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8686073957513768,18,"(8, 12)",55393
"ordinal_enc,mean_imp,min_max_scale,over_samp,no_sel",0.15800027259349608,0.0877376643834934,0.23109430774013678,0.28214285714285714,0.28057553956834536,0.2857142857142857,0.2831541218637993,0.28214285714285703,0.7119179495819556,18,"(8, 12)",55393
"ordinal_enc,mean_imp,no_scale,no_samp,no_sel",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,18,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.10883590462833104,0.05306134657374449,0.2016755931754064,0.244,0.21065989847715738,0.11142857142857143,0.16397849462365588,0.33238095238095244,0.8675541901348353,18,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0.10930341280972422,0.060110270291827445,0.19561149513451923,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8686073957513768,19,"(8, 12)",55393
"loo_enc,mean_imp,quant_scale,no_samp,k_best_sel",0.11318373071528753,0.06999072772410493,0.20155324273443198,0.251,0.21618204804045515,0.11428571428571432,0.16834339369550655,0.3421428571428571,0.862988115449915,19,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.10883590462833104,0.05306134657374449,0.2016755931754064,0.244,0.21065989847715738,0.11142857142857143,0.16397849462365588,0.33238095238095244,0.8675541901348353,19,"(8, 12)",55393
"loo_enc,mean_imp,min_max_scale,over_samp,k_best_sel",0.12196942304304692,0.06175535149901795,0.15753843640824144,0.265,0.25037936267071326,0.29428571428571426,0.2729948491537896,0.2650000000000001,0.7611326475955297,19,"(8, 12)",55393
"ordinal_enc,mean_imp,no_scale,no_samp,no_sel",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,19,"(8, 12)",55393
"ordinal_enc,mean_imp,no_scale,no_samp,k_best_sel",0.1345956054230949,0.07496585210221439,0.2771849788614248,0.271,0.23485784919653896,0.11571428571428577,0.17958913187541414,0.3745238095238095,0.8417871077650162,19,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,over_samp,no_sel",0.11169211655958239,0.0330810875482308,0.12948779456002693,0.25,0.24489795918367352,0.26,0.2525252525252526,0.25,0.7878750528243416,19,"(8, 12)",55393
"ordinal_enc,mean_imp,min_max_scale,over_samp,no_sel",0.11033941973787392,0.11358039462008596,0.15704129489426766,0.29000000000000004,0.28695652173913044,0.29714285714285715,0.2920863309352517,0.29000000000000015,0.7912140321127655,19,"(8, 12)",55393
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.09925198690977088,0.05016002153560853,0.19992706125893825,0.271,0.2424969987995198,0.09857142857142853,0.17677756033920422,0.38595238095238094,0.885094176228621,19,"(8, 12)",55393
"ordinal_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0.14912118408880665,0.11655151098216332,0.2223307596185548,0.2914285714285715,0.28779069767441856,0.30000000000000004,0.2939481268011527,0.2914285714285715,0.7240671003081137,19,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0.10930341280972422,0.060110270291827445,0.19561149513451923,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8686073957513768,20,"(8, 12)",55393
"loo_enc,mean_imp,min_max_scale,over_samp,k_best_sel",0.13256599828236432,0.07073849190919151,0.19036688257814155,0.27642857142857147,0.26883308714918763,0.2928571428571428,0.28104575163398693,0.27642857142857136,0.748151169595829,20,"(8, 12)",55393
"ordinal_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.09925198690977088,0.05016002153560853,0.19992706125893825,0.271,0.2424969987995198,0.09857142857142853,0.17677756033920422,0.38595238095238094,0.885094176228621,20,"(8, 12)",55393
"ordinal_enc,mean_imp,min_max_scale,no_samp,no_sel",0.09635343618513326,0.03917287310940287,0.20334982685357883,0.273,0.24308062575210587,0.10142857142857142,0.17831482691051603,0.3873809523809524,0.8880742913000977,20,"(8, 12)",55393
"loo_enc,most_freq_imp,no_scale,over_samp,no_sel",0.12016149570442924,0.0646566765371539,0.17221223209270944,0.29214285714285715,0.2857142857142857,0.30714285714285716,0.29659173313995646,0.29214285714285715,0.7705568220855064,20,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,over_samp,no_sel",0.1432907817027989,0.054915801752759286,0.1802412465633742,0.25642857142857145,0.2474074074074074,0.27428571428571424,0.26109090909090904,0.25642857142857134,0.7296619260182012,20,"(8, 12)",55393
"loo_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.10883590462833104,0.05306134657374449,0.2016755931754064,0.244,0.21065989847715738,0.11142857142857143,0.16397849462365588,0.33238095238095244,0.8675541901348353,20,"(8, 12)",55393
"onehot_enc,mean_imp,quant_scale,no_samp,k_best_sel",0.11365123889668072,0.07696986011824646,0.20324873998759663,0.261,0.22596754057428214,0.11428571428571432,0.1738840772818122,0.3588095238095239,0.8640912394476435,20,"(8, 12)",55393
"ordinal_enc,mean_imp,no_scale,no_samp,no_sel",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,20,"(8, 12)",55393
"loo_enc,mean_imp,quant_scale,no_samp,k_best_sel",0.11318373071528753,0.06999072772410493,0.20155324273443198,0.251,0.21618204804045515,0.11428571428571432,0.16834339369550655,0.3421428571428571,0.862988115449915,20,"(8, 12)",55393
"woe_enc,most_freq_imp,over_samp,norm_scale,no_sel",0.3508771929824561,0.572139303482587,0.8623353819139596,0.44499999999999995,0.42345924453280315,0.5857142857142856,0.5178719866999169,0.44499999999999995,-1.0,0,"(12, 8)",55393
"loo_enc,median_imp,min_max_scale,no_sel,over_samp",0.1222479185938945,0.07495588191307992,0.15039867164158394,0.24642857142857144,0.23935389133627016,0.26,0.24981897175959444,0.24642857142857144,0.7678524374176549,0,"(12, 8)",55393
"onehot_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.17640585451744245,0.1732818871573994,0.2695184044438168,0.28428571428571425,0.270516717325228,0.3142857142857143,0.29307805596465386,0.28428571428571425,0.6665106360846726,0,"(12, 8)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.11350777934936357,0.05423344665695323,0.1547185804289884,0.28833333333333333,0.2904290429042904,0.2833333333333333,0.28689883913764525,0.2883333333333332,0.7906066536203522,0,"(12, 8)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.11911176831789871,0.1031746031746032,0.18531111309342735,0.30833333333333335,0.30508474576271183,0.31666666666666665,0.31092436974789917,0.30833333333333335,0.7757567178616085,0,"(12, 8)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1602427066398699,0.08458268068919222,0.22570377200001407,0.2766666666666666,0.2751677852348994,0.28,0.2775919732441473,0.2766666666666666,0.7074139865370233,0,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.2518789989848283,0.23899540374280903,0.451284622159836,0.3321428571428572,0.3338048090523338,0.3271428571428572,0.3304904051172708,0.3321428571428572,0.5706711116402746,0,"(12, 8)",55393
"woe_enc,most_freq_imp,under_samp,norm_scale,no_sel",0.33163265306122447,0.6091954022988506,0.8935990720236213,0.45666666666666667,0.4392523364485982,0.6,0.5330739299610895,0.45666666666666667,-1.0,0,"(12, 8)",55393
"target_enc,median_imp,quant_scale,over_samp,no_sel",0.13879167157565964,0.09285237140948563,0.18481041336752757,0.2528571428571429,0.24558823529411766,0.2671428571428571,0.25652173913043474,0.2528571428571428,0.7388268945700512,0,"(12, 8)",55393
"onehot_enc,median_imp,no_sel,quant_scale,no_samp",0.11949509116409529,0.08685031755052393,0.20140913401625232,0.254,0.21262886597938147,0.1271428571428571,0.17208672086720866,0.33857142857142863,0.8530274279799898,0,"(12, 8)",55393
"onehot_enc,median_imp,over_samp,no_scale,k_best_sel",0.10793379144257004,0.07951225834754083,0.16609234492762745,0.2964285714285714,0.2857142857142857,0.3214285714285714,0.30402930402930395,0.2964285714285714,0.7878847166128634,1,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.1311855794322383,0.04503534432048176,0.1529664624383571,0.245,0.2363367799113737,0.26142857142857145,0.24909222948438625,0.2450000000000001,0.7512273463205724,1,"(12, 8)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.1190644574661548,0.07463169823538934,0.16858433765130748,0.29166666666666663,0.2866894197952219,0.30333333333333334,0.29510961214165254,0.29166666666666663,0.7741688224585609,1,"(12, 8)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,1,"(12, 8)",55393
"count_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.22230070094710608,0.21411978185226177,0.39045906756654747,0.3235714285714286,0.324822695035461,0.31999999999999995,0.32241992882562276,0.3235714285714285,0.6137270389047533,1,"(12, 8)",55393
"woe_enc,most_freq_imp,norm_scale,under_samp,no_sel",0.35978835978835977,0.525,0.8002293577981652,0.44666666666666666,0.42660550458715596,0.5833333333333333,0.5173745173745175,0.44666666666666666,-1.0,1,"(12, 8)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.12835926449787843,0.08968755059090175,0.17840458791257904,0.2616666666666667,0.26860841423948223,0.2466666666666667,0.25779967159277517,0.2616666666666666,0.7695238095238094,1,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.19406512605042014,0.1562129233591561,0.3408211581590953,0.34285714285714286,0.34636871508379885,0.3314285714285714,0.3389830508474576,0.34285714285714286,0.6616300366300366,1,"(12, 8)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1424090891914701,0.1457975986277873,0.22010472192861824,0.28,0.2785234899328859,0.2833333333333333,0.28093645484949825,0.2799999999999999,0.7379412650951487,1,"(12, 8)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.11274509803921567,0.0959413691632891,0.14013177216055123,0.2733333333333333,0.2702702702702703,0.28,0.27516778523489926,0.2733333333333333,0.7870370370370371,1,"(12, 8)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.11096034976631985,0.07748016401299324,0.1687909858584229,0.32333333333333336,0.31338028169014087,0.35,0.3321917808219178,0.32333333333333325,0.782409460458241,2,"(12, 8)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,2,"(12, 8)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.09628139679953157,0.04166666666666663,0.11073818787325673,0.28833333333333333,0.281786941580756,0.30333333333333334,0.2927241962774958,0.2883333333333332,0.8133974833456697,2,"(12, 8)",55393
"onehot_enc,median_imp,no_sel,max_abs_scale,under_samp",0.13018637956426798,0.07195622435020521,0.1933837664992037,0.32166666666666666,0.3161512027491409,0.33666666666666667,0.326565143824027,0.32166666666666666,0.7530108873687252,2,"(12, 8)",55393
"count_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.22702636373949747,0.19221527632379187,0.3943619668425754,0.3321428571428572,0.33748271092669435,0.3157142857142857,0.3267744202389319,0.3321428571428572,0.6157701289948433,2,"(12, 8)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.07204338524304693,0.026803802399875343,0.09193661377410078,0.2866666666666666,0.28378378378378377,0.29333333333333333,0.28859060402684555,0.28666666666666674,0.8608093819090646,2,"(12, 8)",55393
"onehot_enc,median_imp,over_samp,no_scale,k_best_sel",0.17327956078533296,0.1743187868273861,0.2780983476381969,0.2907142857142857,0.28296296296296297,0.3085714285714286,0.29600000000000004,0.2907142857142858,0.6783412877547855,2,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.11664695308789153,0.06196472547084217,0.14964632701296315,0.255,0.2503639010189228,0.26428571428571423,0.2573900504686373,0.2550000000000001,0.7793039647577092,2,"(12, 8)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.09565807327001358,0.019010596943394242,0.1208406560240417,0.2783333333333333,0.273037542662116,0.29000000000000004,0.281618887015177,0.2783333333333333,0.8160069595476294,2,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.15464045072138266,0.17618321219553534,0.27593155353618964,0.33499999999999996,0.33755274261603374,0.3271428571428572,0.33238837703756197,0.3350000000000001,0.7218779953443789,2,"(12, 8)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.16721620348563349,0.14285714285714285,0.255158406126272,0.2816666666666666,0.2779661016949152,0.29000000000000004,0.28403361344537803,0.28166666666666673,0.6934369602763386,3,"(12, 8)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.12123661345726411,0.07042253521126757,0.16961077672142655,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7753229732259876,3,"(12, 8)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,3,"(12, 8)",55393
"onehot_enc,median_imp,no_sel,max_abs_scale,under_samp",0.16973039215686275,0.10160457498195546,0.25060308595750663,0.28,0.27083333333333337,0.30000000000000004,0.2857142857142858,0.28,0.6823394495412843,3,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.10686777621517912,0.05802650076271945,0.1283327143429336,0.2478571428571429,0.24308588064046577,0.2571428571428571,0.25018024513338144,0.2478571428571429,0.79658568148982,3,"(12, 8)",55393
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,3,"(12, 8)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.18363010279189446,0.20362497202953678,0.2792770206389801,0.2583333333333333,0.2542372881355932,0.2666666666666667,0.26050420168067223,0.2583333333333333,0.6662012798138452,3,"(12, 8)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.10113154172560118,0.021855269548324452,0.1249822208908481,0.28,0.2785234899328859,0.2833333333333333,0.28093645484949825,0.2799999999999999,0.8090787716955941,3,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,3,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.15191701680672265,0.16422895542328436,0.26235123514193914,0.3464285714285714,0.35253772290809327,0.32571428571428573,0.33939818054583637,0.3464285714285714,0.7331642066420665,3,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,4,"(12, 8)",55393
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,4,"(12, 8)",55393
"woe_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.08903620346119623,0.06507936507936513,0.11320847790899191,0.2683333333333333,0.264406779661017,0.2766666666666666,0.2705882352941176,0.2683333333333333,0.8291697723065087,4,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0.06647966339410938,0.02825551600713866,0.141229241930574,0.29400000000000004,0.26450116009280744,0.0942857142857143,0.18822023047375158,0.42714285714285716,0.9246782138884475,4,"(12, 8)",55393
"target_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.11528751753155686,0.07600275177220112,0.19450027807029413,0.24,0.20737913486005088,0.10999999999999999,0.16150740242261097,0.32666666666666666,0.8597030209933435,4,"(12, 8)",55393
"count_enc,median_imp,no_scale,no_samp,k_best_sel",0.05970079476390833,0.035304439725221584,0.10898713341848255,0.28500000000000003,0.26066897347174167,0.0842857142857143,0.18187619655392484,0.41880952380952374,0.9325801172060609,4,"(12, 8)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,4,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.10938725215637957,0.08891414670136294,0.14009472505609546,0.25,0.24489795918367352,0.26,0.2525252525252526,0.25,0.7917688452926751,4,"(12, 8)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.1195097681097354,0.07397084048027447,0.17704975877606194,0.30666666666666664,0.3092105263157895,0.30000000000000004,0.304635761589404,0.30666666666666664,0.781079833871712,4,"(12, 8)",55393
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,4,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.05231451520803987,0.04406823597443646,0.0486896040824209,0.245,0.23865300146412882,0.2571428571428571,0.24801156905278376,0.245,0.8962321138671802,5,"(12, 8)",55393
"target_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.11528751753155686,0.07600275177220112,0.19450027807029413,0.24,0.20737913486005088,0.10999999999999999,0.16150740242261097,0.32666666666666666,0.8597030209933435,5,"(12, 8)",55393
"loo_enc,most_freq_imp,no_sel,min_max_scale,over_samp",0.1132917038358609,0.03895352894844417,0.13946024849019348,0.26,0.2522123893805309,0.2757142857142857,0.26415094339622636,0.26,0.78262729995721,5,"(12, 8)",55393
"woe_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.05285581969743741,0.007965686274509776,0.06392418572212971,0.29000000000000004,0.28716216216216217,0.29666666666666663,0.2919463087248323,0.29000000000000004,0.8966433228688724,5,"(12, 8)",55393
"count_enc,median_imp,no_scale,no_samp,k_best_sel",0.05970079476390833,0.035304439725221584,0.10898713341848255,0.28500000000000003,0.26066897347174167,0.0842857142857143,0.18187619655392484,0.41880952380952374,0.9325801172060609,5,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,5,"(12, 8)",55393
"woe_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.10946655890078805,0.11332361988020073,0.15881091513933898,0.30500000000000005,0.29328621908127206,0.33333333333333337,0.31389365351629495,0.30500000000000005,0.7842707814833251,5,"(12, 8)",55393
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,5,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0.06647966339410938,0.02825551600713866,0.141229241930574,0.29400000000000004,0.26450116009280744,0.0942857142857143,0.18822023047375158,0.42714285714285716,0.9246782138884475,5,"(12, 8)",55393
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,5,"(12, 8)",55393
"loo_enc,most_freq_imp,no_scale,no_sel,over_samp",0.11891143076591076,0.05671043579696705,0.16168650561678688,0.29214285714285715,0.28759124087591237,0.3028571428571428,0.29530685920577615,0.29214285714285715,0.7748323710597312,6,"(12, 8)",55393
"count_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.08517999064983639,0.046221796827485825,0.1775441466041322,0.29000000000000004,0.2621809744779582,0.09142857142857141,0.1856594110115236,0.4223809523809523,0.9041204020417829,6,"(12, 8)",55393
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.025666199158485337,0.015274329754035434,0.08842865993319872,0.28500000000000003,0.2747014115092291,0.04571428571428571,0.17581739666872298,0.44452380952380954,1.028110599078341,6,"(12, 8)",55393
"count_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.20115633672525435,0.18101875392576194,0.34213905790320875,0.3292857142857143,0.32243684992570576,0.34857142857142853,0.33576110706482154,0.3292857142857143,0.6321265437320251,6,"(12, 8)",55393
"woe_enc,mean_imp,quant_scale,no_sel,under_samp",0.12656745299232341,0.11904761904761907,0.1724123339714867,0.2733333333333333,0.26870748299319724,0.2833333333333333,0.27609427609427595,0.2733333333333332,0.7615141047783536,6,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,6,"(12, 8)",55393
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,6,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0.06647966339410938,0.02825551600713866,0.141229241930574,0.29400000000000004,0.26450116009280744,0.0942857142857143,0.18822023047375158,0.42714285714285716,0.9246782138884475,6,"(12, 8)",55393
"count_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.07985039738195421,0.036271548071266924,0.1741263922040302,0.29200000000000004,0.26497695852534564,0.08857142857142852,0.18622448979591844,0.4276190476190477,0.9105571847507331,6,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.12665531047804335,0.07792699827515728,0.152746615550071,0.24071428571428577,0.22869955156950672,0.2628571428571429,0.2461650840029218,0.24071428571428577,0.7563120617701712,6,"(12, 8)",55393
"count_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.19629726890756305,0.1841294529357222,0.3426229868213788,0.3242857142857143,0.32173913043478264,0.3314285714285714,0.32661870503597124,0.3242857142857143,0.6467391304347826,7,"(12, 8)",55393
"count_enc,most_freq_imp,min_max_scale,no_samp,no_sel",0.08517999064983639,0.046221796827485825,0.1775441466041322,0.29000000000000004,0.2621809744779582,0.09142857142857141,0.1856594110115236,0.4223809523809523,0.9041204020417829,7,"(12, 8)",55393
"count_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.07985039738195421,0.036271548071266924,0.1741263922040302,0.29200000000000004,0.26497695852534564,0.08857142857142852,0.18622448979591844,0.4276190476190477,0.9105571847507331,7,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,7,"(12, 8)",55393
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,7,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0.06647966339410938,0.02825551600713866,0.141229241930574,0.29400000000000004,0.26450116009280744,0.0942857142857143,0.18822023047375158,0.42714285714285716,0.9246782138884475,7,"(12, 8)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.10602361220470141,0.039990428618430884,0.13110153972954203,0.25428571428571434,0.2463126843657817,0.27,0.2583454281567489,0.2542857142857142,0.7954951057271105,7,"(12, 8)",55393
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.025666199158485337,0.015274329754035434,0.08842865993319872,0.28500000000000003,0.2747014115092291,0.04571428571428571,0.17581739666872298,0.44452380952380954,1.028110599078341,7,"(12, 8)",55393
"woe_enc,mean_imp,quant_scale,no_sel,under_samp",0.09186938195114519,0.08317373461012312,0.10901551375417423,0.2833333333333333,0.2789115646258503,0.29333333333333333,0.2861952861952862,0.2833333333333333,0.8232276347290761,7,"(12, 8)",55393
"loo_enc,most_freq_imp,no_scale,no_sel,over_samp",0.11633111184150713,0.0487641950567802,0.15937927442185956,0.2878571428571428,0.28321167883211684,0.2985714285714286,0.2909747292418773,0.2878571428571428,0.7792273288298451,7,"(12, 8)",55393
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.025666199158485337,0.015274329754035434,0.08842865993319872,0.28500000000000003,0.2747014115092291,0.04571428571428571,0.17581739666872298,0.44452380952380954,1.028110599078341,8,"(12, 8)",55393
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0.06647966339410938,0.02825551600713866,0.141229241930574,0.29400000000000004,0.26450116009280744,0.0942857142857143,0.18822023047375158,0.42714285714285716,0.9246782138884475,8,"(12, 8)",55393
"loo_enc,most_freq_imp,no_scale,no_samp,no_sel",0.07924263674614307,0.044287580135395174,0.1416505658695803,0.261,0.24023668639053253,0.08285714285714285,0.16893203883495134,0.37976190476190474,0.9088709677419354,8,"(12, 8)",55393
"woe_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.08349231287173153,0.09782608695652173,0.11319666191209116,0.2733333333333333,0.2702702702702703,0.28,0.27516778523489926,0.2733333333333333,0.8398392652123996,8,"(12, 8)",55393
"loo_enc,most_freq_imp,over_samp,no_sel,no_scale",0.13238999806163987,0.06576336753108208,0.1836732812150905,0.2957142857142857,0.2974504249291785,0.2914285714285715,0.2944523470839262,0.2957142857142857,0.758401131941988,8,"(12, 8)",55393
"ordinal_enc,mean_imp,quant_scale,no_sel,no_samp",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,8,"(12, 8)",55393
"count_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.07985039738195421,0.036271548071266924,0.1741263922040302,0.29200000000000004,0.26497695852534564,0.08857142857142852,0.18622448979591844,0.4276190476190477,0.9105571847507331,8,"(12, 8)",55393
